post_id,post_country,post_language,likes_cnt,comments_cnt,saved_cnt,post_type
0709,Brazil,Japanese,177,39,28,Video
0709,Brazil,Japanese,182,37,31,Video
0709,Brazil,Japanese,184,36,33,Video
0710,Germany,Hindi,44,6,9,Text
0710,Germany,Hindi,39,4,4,Text
0710,Germany,Hindi,38,5,9,Text
0710,Germany,Hindi,43,8,6,Text
0710,Germany,Hindi,32,11,9,Text
0710,Germany,Hindi,44,8,9,Text
0711,France,Japanese,79,29,4,Image
0711,France,Japanese,81,26,8,Image
0711,France,Japanese,81,22,8,Image
0711,France,Japanese,83,25,2,Image
0711,France,Japanese,81,24,4,Image
0711,France,Japanese,91,20,3,Image
0711,France,Japanese,87,27,2,Image
0712,USA,German,105,13,15,Video
0712,USA,German,105,14,16,Video
0712,USA,German,99,17,14,Video
0712,USA,German,104,18,14,Video
0712,USA,German,103,10,19,Video
0712,USA,German,88,16,17,Video
0712,USA,German,102,20,20,Video
0713,India,Portuguese,56,8,6,Reel
0713,India,Portuguese,63,13,7,Reel
0713,India,Portuguese,59,10,8,Reel
0713,India,Portuguese,63,8,9,Reel
0713,India,Portuguese,64,11,9,Reel
0713,India,Portuguese,46,8,6,Reel
0713,India,Portuguese,49,16,9,Reel
0714,France,Japanese,68,20,13,Text
0714,France,Japanese,77,19,10,Text
0714,France,Japanese,77,21,10,Text
0714,France,Japanese,76,15,12,Text
0714,France,Japanese,81,15,9,Text
0715,Japan,Spanish,193,51,27,Image
0715,Japan,Spanish,185,57,28,Image
0715,Japan,Spanish,182,58,31,Image
0716,UK,Hindi,81,11,18,Image
0716,UK,Hindi,84,10,17,Image
0716,UK,Hindi,78,11,15,Image
0716,UK,Hindi,72,19,18,Image
0717,France,Portuguese,207,50,20,Video
0717,France,Portuguese,199,51,21,Video
0717,France,Portuguese,196,58,21,Video
0717,France,Portuguese,215,59,20,Video
0718,Australia,German,90,19,13,Video
0718,Australia,German,100,18,11,Video
0718,Australia,German,98,16,10,Video
0718,Australia,German,92,15,12,Video
0718,Australia,German,96,16,11,Video
0718,Australia,German,85,13,9,Video
0718,Australia,German,103,13,9,Video
0719,Italy,Portuguese,128,20,22,Text
0719,Italy,Portuguese,128,25,24,Text
0719,Italy,Portuguese,135,23,23,Text
0720,Australia,French,110,19,17,Image
0720,Australia,French,116,19,19,Image
0720,Australia,French,118,18,19,Image
0720,Australia,French,121,18,16,Image
0721,USA,Japanese,80,15,13,Image
0721,USA,Japanese,76,9,14,Image
0721,USA,Japanese,87,5,12,Image
0721,USA,Japanese,87,5,10,Image
0721,USA,Japanese,72,7,14,Image
0722,USA,Japanese,54,8,5,Text
0722,USA,Japanese,51,4,4,Text
0722,USA,Japanese,46,12,7,Text
0722,USA,Japanese,58,3,3,Text
0722,USA,Japanese,45,3,8,Text
0722,USA,Japanese,57,9,7,Text
0722,USA,Japanese,53,11,8,Text
0723,Germany,German,216,44,18,Video
0723,Germany,German,218,45,14,Video
0723,Germany,German,218,43,17,Video
0724,Germany,Hindi,153,36,19,Image
0724,Germany,Hindi,139,32,22,Image
0724,Germany,Hindi,149,31,19,Image
0725,France,French,144,28,20,Image
0725,France,French,143,32,21,Image
0725,France,French,155,36,18,Image
0725,France,French,147,28,20,Image
0725,France,French,159,29,19,Image
0726,Australia,Portuguese,138,22,16,Reel
0726,Australia,Portuguese,122,21,15,Reel
0726,Australia,Portuguese,135,30,16,Reel
0726,Australia,Portuguese,125,22,13,Reel
0726,Australia,Portuguese,122,29,13,Reel
0727,Japan,Japanese,197,24,37,Text
0727,Japan,Japanese,184,20,35,Text
0727,Japan,Japanese,187,20,33,Text
0728,Japan,Japanese,198,21,11,Video
0728,Japan,Japanese,203,24,14,Video
0728,Japan,Japanese,206,18,16,Video
0729,Australia,Spanish,249,53,35,Reel
0729,Australia,Spanish,249,58,33,Reel
0729,Australia,Spanish,244,55,33,Reel
0729,Australia,Spanish,250,59,33,Reel
0730,Japan,French,257,35,15,Reel
0730,Japan,French,244,31,15,Reel
0730,Japan,French,256,32,20,Reel
0731,Australia,Spanish,36,12,0,Text
0731,Australia,Spanish,53,10,0,Text
0731,Australia,Spanish,48,9,0,Text
0731,Australia,Spanish,41,9,0,Text
0731,Australia,Spanish,46,2,0,Text
0731,Australia,Spanish,52,10,4,Text
0731,Australia,Spanish,34,10,1,Text
0732,Brazil,Portuguese,135,30,28,Image
0732,Brazil,Portuguese,121,28,26,Image
0732,Brazil,Portuguese,139,30,27,Image
0732,Brazil,Portuguese,121,37,25,Image
0732,Brazil,Portuguese,134,33,22,Image
0732,Brazil,Portuguese,136,36,27,Image
0733,Canada,Japanese,157,36,10,Reel
0733,Canada,Japanese,140,31,10,Reel
0733,Canada,Japanese,152,37,7,Reel
0733,Canada,Japanese,159,34,11,Reel
0733,Canada,Japanese,158,35,7,Reel
0734,UK,Portuguese,156,20,27,Video
0734,UK,Portuguese,149,29,23,Video
0734,UK,Portuguese,160,30,27,Video
0734,UK,Portuguese,152,25,23,Video
0734,UK,Portuguese,153,24,22,Video
0735,India,Spanish,215,40,31,Video
0735,India,Spanish,230,36,36,Video
0735,India,Spanish,226,39,37,Video
0735,India,Spanish,222,38,37,Video
0736,Italy,Japanese,270,54,19,Video
0736,Italy,Japanese,264,54,21,Video
0736,Italy,Japanese,268,55,21,Video
0737,India,Portuguese,148,25,11,Text
0737,India,Portuguese,141,26,13,Text
0737,India,Portuguese,133,17,13,Text
0738,Australia,Portuguese,24,11,0,Text
0738,Australia,Portuguese,23,2,1,Text
0738,Australia,Portuguese,18,1,4,Text
0738,Australia,Portuguese,36,8,0,Text
0738,Australia,Portuguese,28,4,4,Text
0738,Australia,Portuguese,27,6,-1,Text
0738,Australia,Portuguese,36,11,4,Text
0739,UK,Spanish,207,31,14,Reel
0739,UK,Spanish,205,29,13,Reel
0739,UK,Spanish,198,33,10,Reel
0740,Australia,Japanese,119,9,12,Image
0740,Australia,Japanese,116,12,13,Image
0740,Australia,Japanese,113,16,8,Image
0740,Australia,Japanese,122,8,7,Image
0740,Australia,Japanese,104,14,10,Image
0741,Italy,Japanese,117,22,17,Reel
0741,Italy,Japanese,111,27,15,Reel
0741,Italy,Japanese,116,25,19,Reel
0741,Italy,Japanese,116,24,19,Reel
0741,Italy,Japanese,105,28,19,Reel
0741,Italy,Japanese,107,21,19,Reel
0742,Italy,German,133,36,16,Video
0742,Italy,German,122,31,16,Video
0742,Italy,German,129,29,20,Video
0743,Brazil,Japanese,86,13,5,Image
0743,Brazil,Japanese,75,14,9,Image
0743,Brazil,Japanese,88,7,8,Image
0743,Brazil,Japanese,89,13,10,Image
0743,Brazil,Japanese,93,14,5,Image
0743,Brazil,Japanese,80,7,7,Image
0743,Brazil,Japanese,79,12,11,Image
0744,Germany,English,105,27,10,Image
0744,Germany,English,109,20,8,Image
0744,Germany,English,100,17,11,Image
0744,Germany,English,103,25,6,Image
0744,Germany,English,96,21,6,Image
0745,India,Japanese,361,89,19,Reel
0745,India,Japanese,360,88,25,Reel
0745,India,Japanese,365,92,20,Reel
0746,Japan,Hindi,266,56,14,Image
0746,Japan,Hindi,264,55,16,Image
0746,Japan,Hindi,252,60,17,Image
0747,USA,Portuguese,70,7,3,Text
0747,USA,Portuguese,66,8,4,Text
0747,USA,Portuguese,75,15,2,Text
0747,USA,Portuguese,69,12,7,Text
0747,USA,Portuguese,65,14,6,Text
0747,USA,Portuguese,73,13,6,Text
0747,USA,Portuguese,63,6,5,Text
0748,UK,English,63,12,7,Image
0748,UK,English,64,11,3,Image
0748,UK,English,71,6,3,Image
0748,UK,English,59,8,4,Image
0748,UK,English,62,7,3,Image
0748,UK,English,56,13,8,Image
0748,UK,English,51,10,5,Image
0749,USA,Hindi,47,7,8,Text
0749,USA,Hindi,53,14,10,Text
0749,USA,Hindi,51,7,6,Text
0749,USA,Hindi,47,7,9,Text
0749,USA,Hindi,52,7,7,Text
0749,USA,Hindi,43,11,10,Text
0750,UK,German,75,23,8,Image
0750,UK,German,75,24,3,Image
0750,UK,German,79,25,6,Image
0750,UK,German,82,21,9,Image
0750,UK,German,88,21,3,Image
0750,UK,German,90,22,5,Image
0751,Italy,Hindi,125,27,16,Text
0751,Italy,Hindi,128,22,15,Text
0751,Italy,Hindi,113,22,13,Text
0752,Germany,German,234,39,38,Reel
0752,Germany,German,224,45,36,Reel
0752,Germany,German,220,39,39,Reel
0752,Germany,German,225,43,40,Reel
0752,Germany,German,226,45,38,Reel
0753,Brazil,German,122,9,20,Video
0753,Brazil,German,122,9,22,Video
0753,Brazil,German,124,9,19,Video
0753,Brazil,German,118,8,20,Video
0753,Brazil,German,118,16,22,Video
0753,Brazil,German,130,17,17,Video
0753,Brazil,German,126,8,17,Video
0754,Brazil,Spanish,196,51,27,Reel
0754,Brazil,Spanish,202,54,26,Reel
0754,Brazil,Spanish,192,49,24,Reel
0755,Australia,French,177,33,29,Reel
0755,Australia,French,158,32,32,Reel
0755,Australia,French,176,35,30,Reel
0755,Australia,French,177,29,32,Reel
0755,Australia,French,172,36,32,Reel
0755,Australia,French,174,37,34,Reel
0755,Australia,French,166,38,33,Reel
0756,Canada,French,118,17,6,Reel
0756,Canada,French,114,22,8,Reel
0756,Canada,French,122,16,11,Reel
0756,Canada,French,115,12,12,Reel
0756,Canada,French,129,14,10,Reel
0757,UK,Japanese,207,39,23,Image
0757,UK,Japanese,215,40,19,Image
0757,UK,Japanese,220,39,18,Image
0757,UK,Japanese,212,32,22,Image
0758,Italy,French,51,13,1,Text
0758,Italy,French,55,3,3,Text
0758,Italy,French,60,9,2,Text
0758,Italy,French,40,5,0,Text
0758,Italy,French,51,11,3,Text
0758,Italy,French,51,12,0,Text
0759,Australia,Spanish,96,16,16,Video
0759,Australia,Spanish,98,25,16,Video
0759,Australia,Spanish,89,22,14,Video
0759,Australia,Spanish,82,21,14,Video
0760,USA,French,104,35,19,Reel
0760,USA,French,113,27,22,Reel
0760,USA,French,119,36,22,Reel
0760,USA,French,106,28,20,Reel
0760,USA,French,116,26,20,Reel
0760,USA,French,108,27,22,Reel
0761,Japan,English,114,19,14,Reel
0761,Japan,English,123,18,9,Reel
0761,Japan,English,126,16,9,Reel
0761,Japan,English,120,18,10,Reel
0761,Japan,English,110,20,12,Reel
0761,Japan,English,122,26,11,Reel
0761,Japan,English,130,26,11,Reel
0762,France,Spanish,129,41,21,Video
0762,France,Spanish,144,39,23,Video
0762,France,Spanish,135,34,24,Video
0762,France,Spanish,141,36,19,Video
0762,France,Spanish,127,38,19,Video
0762,France,Spanish,141,39,21,Video
0762,France,Spanish,144,42,21,Video
0763,Italy,German,176,33,13,Video
0763,Italy,German,171,36,7,Video
0763,Italy,German,160,33,12,Video
0763,Italy,German,171,34,8,Video
0763,Italy,German,178,38,12,Video
0763,Italy,German,166,32,11,Video
0764,Germany,Hindi,111,25,15,Image
0764,Germany,Hindi,111,24,17,Image
0764,Germany,Hindi,110,28,13,Image
0764,Germany,Hindi,112,27,17,Image
0764,Germany,Hindi,114,23,14,Image
0765,Brazil,Spanish,159,16,7,Reel
0765,Brazil,Spanish,168,12,12,Reel
0765,Brazil,Spanish,167,13,10,Reel
0765,Brazil,Spanish,164,15,9,Reel
0765,Brazil,Spanish,168,14,11,Reel
0765,Brazil,Spanish,154,18,7,Reel
0766,India,English,199,34,33,Video
0766,India,English,204,38,33,Video
0766,India,English,196,40,37,Video
0767,Japan,Spanish,87,19,17,Text
0767,Japan,Spanish,88,22,16,Text
0767,Japan,Spanish,80,22,19,Text
0767,Japan,Spanish,97,23,13,Text
0767,Japan,Spanish,93,19,15,Text
0768,Canada,Hindi,152,27,11,Video
0768,Canada,Hindi,147,24,8,Video
0768,Canada,Hindi,133,29,13,Video
0769,USA,Spanish,161,40,29,Text
0769,USA,Spanish,160,39,31,Text
0769,USA,Spanish,158,40,31,Text
0770,France,Spanish,102,13,20,Video
0770,France,Spanish,105,16,21,Video
0770,France,Spanish,117,16,20,Video
0770,France,Spanish,101,20,18,Video
0771,UK,Japanese,387,61,38,Reel
0771,UK,Japanese,375,64,39,Reel
0771,UK,Japanese,390,67,39,Reel
0772,Brazil,Hindi,58,9,7,Image
0772,Brazil,Hindi,65,4,6,Image
0772,Brazil,Hindi,48,11,5,Image
0772,Brazil,Hindi,66,4,5,Image
0772,Brazil,Hindi,63,11,4,Image
0772,Brazil,Hindi,61,4,9,Image
0772,Brazil,Hindi,51,4,8,Image
0773,Australia,Japanese,79,22,6,Image
0773,Australia,Japanese,76,17,2,Image
0773,Australia,Japanese,73,20,7,Image
0773,Australia,Japanese,64,17,8,Image
0774,Canada,English,113,14,8,Image
0774,Canada,English,117,12,6,Image
0774,Canada,English,113,9,10,Image
0774,Canada,English,118,15,9,Image
0774,Canada,English,104,10,4,Image
0774,Canada,English,114,18,9,Image
0774,Canada,English,109,18,4,Image
0775,Italy,Hindi,40,13,4,Video
0775,Italy,Hindi,45,8,6,Video
0775,Italy,Hindi,42,15,1,Video
0775,Italy,Hindi,48,15,4,Video
0775,Italy,Hindi,47,12,6,Video
0775,Italy,Hindi,59,13,1,Video
0776,Germany,English,111,35,7,Image
0776,Germany,English,120,36,13,Image
0776,Germany,English,114,27,7,Image
0776,Germany,English,117,27,11,Image
0777,Germany,Spanish,134,30,14,Image
0777,Germany,Spanish,124,32,16,Image
0777,Germany,Spanish,138,36,14,Image
0777,Germany,Spanish,135,37,16,Image
0778,France,Hindi,102,30,16,Reel
0778,France,Hindi,101,26,12,Reel
0778,France,Hindi,100,29,13,Reel
0778,France,Hindi,115,22,12,Reel
0779,Japan,Japanese,46,7,9,Text
0779,Japan,Japanese,53,5,7,Text
0779,Japan,Japanese,45,7,11,Text
0779,Japan,Japanese,51,13,8,Text
0779,Japan,Japanese,50,6,6,Text
0779,Japan,Japanese,43,3,12,Text
0779,Japan,Japanese,54,7,11,Text
0780,Germany,English,203,36,39,Reel
0780,Germany,English,197,42,41,Reel
0780,Germany,English,210,39,39,Reel
0780,Germany,English,199,37,38,Reel
0781,USA,Portuguese,141,38,28,Image
0781,USA,Portuguese,151,41,24,Image
0781,USA,Portuguese,153,44,23,Image
0781,USA,Portuguese,148,34,27,Image
0782,Canada,Hindi,200,46,24,Video
0782,Canada,Hindi,201,45,23,Video
0782,Canada,Hindi,189,42,26,Video
0783,Canada,French,250,65,35,Reel
0783,Canada,French,265,66,32,Reel
0783,Canada,French,246,62,38,Reel
0784,Japan,Spanish,178,31,22,Reel
0784,Japan,Spanish,173,31,22,Reel
0784,Japan,Spanish,174,37,19,Reel
0784,Japan,Spanish,169,35,18,Reel
0785,Japan,Hindi,219,33,39,Reel
0785,Japan,Hindi,224,31,39,Reel
0785,Japan,Hindi,232,34,42,Reel
0786,Brazil,Japanese,25,9,0,Text
0786,Brazil,Japanese,15,5,1,Text
0786,Brazil,Japanese,30,3,3,Text
0786,Brazil,Japanese,22,7,0,Text
0786,Brazil,Japanese,25,6,3,Text
0786,Brazil,Japanese,32,5,0,Text
0786,Brazil,Japanese,12,5,3,Text
0787,Canada,Japanese,53,17,2,Text
0787,Canada,Japanese,59,11,4,Text
0787,Canada,Japanese,53,14,8,Text
0788,Germany,French,258,40,49,Reel
0788,Germany,French,269,44,49,Reel
0788,Germany,French,266,34,51,Reel
0789,Australia,English,376,93,46,Reel
0789,Australia,English,371,93,45,Reel
0789,Australia,English,373,91,42,Reel
0790,Germany,Spanish,30,1,1,Text
0790,Germany,Spanish,44,4,7,Text
0790,Germany,Spanish,39,11,1,Text
0790,Germany,Spanish,36,4,4,Text
0790,Germany,Spanish,27,9,7,Text
0790,Germany,Spanish,45,10,3,Text
0790,Germany,Spanish,37,8,2,Text
0791,Germany,Spanish,161,47,8,Reel
0791,Germany,Spanish,157,52,12,Reel
0791,Germany,Spanish,156,46,9,Reel
0791,Germany,Spanish,155,43,10,Reel
0791,Germany,Spanish,160,52,7,Reel
0791,Germany,Spanish,149,52,11,Reel
0791,Germany,Spanish,162,45,13,Reel
0792,Brazil,Portuguese,136,36,21,Reel
0792,Brazil,Portuguese,133,36,18,Reel
0792,Brazil,Portuguese,131,34,18,Reel
0792,Brazil,Portuguese,128,42,17,Reel
0792,Brazil,Portuguese,139,37,18,Reel
0792,Brazil,Portuguese,147,41,18,Reel
0792,Brazil,Portuguese,140,41,18,Reel
0793,Italy,English,143,27,15,Text
0793,Italy,English,140,29,17,Text
0793,Italy,English,124,30,20,Text
0794,Italy,Spanish,129,28,18,Reel
0794,Italy,Spanish,133,23,21,Reel
0794,Italy,Spanish,141,27,23,Reel
0794,Italy,Spanish,143,28,17,Reel
0794,Italy,Spanish,136,22,23,Reel
0794,Italy,Spanish,143,23,21,Reel
0795,Italy,Portuguese,74,13,11,Reel
0795,Italy,Portuguese,82,7,17,Reel
0795,Italy,Portuguese,69,6,17,Reel
0795,Italy,Portuguese,87,9,14,Reel
0795,Italy,Portuguese,88,15,12,Reel
0795,Italy,Portuguese,83,5,14,Reel
0795,Italy,Portuguese,75,8,13,Reel
0796,UK,English,114,18,13,Text
0796,UK,English,106,8,17,Text
0796,UK,English,107,11,18,Text
0796,UK,English,105,15,14,Text
0796,UK,English,114,12,15,Text
0797,UK,German,238,46,15,Video
0797,UK,German,236,45,17,Video
0797,UK,German,227,50,20,Video
0797,UK,German,219,42,17,Video
0798,UK,Hindi,119,12,6,Video
0798,UK,Hindi,116,18,11,Video
0798,UK,Hindi,99,11,8,Video
0798,UK,Hindi,107,19,11,Video
0798,UK,Hindi,118,17,11,Video
0799,India,Portuguese,79,11,5,Image
0799,India,Portuguese,65,10,5,Image
0799,India,Portuguese,81,13,9,Image
0799,India,Portuguese,76,8,4,Image
0799,India,Portuguese,67,8,9,Image
0800,Italy,German,170,45,26,Video
0800,Italy,German,173,44,27,Video
0800,Italy,German,174,47,28,Video
0800,Italy,German,168,39,31,Video
0801,Canada,Spanish,199,21,38,Reel
0801,Canada,Spanish,195,17,37,Reel
0801,Canada,Spanish,203,22,36,Reel
0801,Canada,Spanish,194,24,36,Reel
0802,Australia,Hindi,172,33,28,Image
0802,Australia,Hindi,167,37,29,Image
0802,Australia,Hindi,159,28,26,Image
0803,Canada,Portuguese,103,31,10,Image
0803,Canada,Portuguese,109,32,16,Image
0803,Canada,Portuguese,117,28,14,Image
0803,Canada,Portuguese,112,29,16,Image
0804,Brazil,German,68,17,1,Text
0804,Brazil,German,60,8,4,Text
0804,Brazil,German,65,9,6,Text
0804,Brazil,German,75,12,4,Text
0805,India,Hindi,202,37,13,Video
0805,India,Hindi,193,33,13,Video
0805,India,Hindi,204,37,9,Video
0806,Japan,Spanish,129,25,7,Text
0806,Japan,Spanish,142,24,7,Text
0806,Japan,Spanish,138,23,11,Text
0807,Canada,English,230,41,41,Reel
0807,Canada,English,226,45,43,Reel
0807,Canada,English,229,40,41,Reel
0807,Canada,English,229,35,43,Reel
0808,Japan,German,257,61,38,Reel
0808,Japan,German,258,65,39,Reel
0808,Japan,German,254,60,36,Reel
0809,Brazil,English,203,45,30,Image
0809,Brazil,English,211,44,27,Image
0809,Brazil,English,208,44,30,Image
0809,Brazil,English,207,50,30,Image
0810,Canada,French,103,13,13,Video
0810,Canada,French,106,16,16,Video
0810,Canada,French,103,20,13,Video
0810,Canada,French,119,15,13,Video
0810,Canada,French,117,20,13,Video
0811,Canada,English,94,15,13,Reel
0811,Canada,English,81,16,15,Reel
0811,Canada,English,89,14,11,Reel
0811,Canada,English,91,13,14,Reel
0812,Canada,Portuguese,107,21,16,Video
0812,Canada,Portuguese,95,24,19,Video
0812,Canada,Portuguese,100,23,18,Video
0812,Canada,Portuguese,108,23,17,Video
0812,Canada,Portuguese,99,20,22,Video
0812,Canada,Portuguese,103,25,19,Video
0813,Australia,Spanish,78,13,14,Image
0813,Australia,Spanish,77,12,14,Image
0813,Australia,Spanish,82,11,17,Image
0813,Australia,Spanish,76,8,15,Image
0814,Australia,Portuguese,140,40,26,Reel
0814,Australia,Portuguese,122,35,27,Reel
0814,Australia,Portuguese,128,31,27,Reel
0814,Australia,Portuguese,141,33,23,Reel
0814,Australia,Portuguese,125,38,28,Reel
0814,Australia,Portuguese,139,37,25,Reel
0814,Australia,Portuguese,141,32,26,Reel
0815,France,Japanese,152,26,12,Text
0815,France,Japanese,169,27,10,Text
0815,France,Japanese,161,31,8,Text
0816,Brazil,Japanese,117,19,10,Text
0816,Brazil,Japanese,103,25,13,Text
0816,Brazil,Japanese,110,19,9,Text
0816,Brazil,Japanese,119,29,12,Text
0816,Brazil,Japanese,103,19,12,Text
0817,Canada,French,79,9,4,Image
0817,Canada,French,80,16,6,Image
0817,Canada,French,70,19,7,Image
0817,Canada,French,75,15,1,Image
0817,Canada,French,78,15,4,Image
0817,Canada,French,76,11,6,Image
0818,France,English,99,21,19,Video
0818,France,English,102,20,16,Video
0818,France,English,97,21,20,Video
0818,France,English,96,20,18,Video
0818,France,English,106,19,20,Video
0818,France,English,94,17,14,Video
0818,France,English,110,16,19,Video
0819,India,Japanese,34,4,7,Text
0819,India,Japanese,34,9,5,Text
0819,India,Japanese,44,12,4,Text
0819,India,Japanese,42,7,8,Text
0819,India,Japanese,29,5,6,Text
0819,India,Japanese,48,7,5,Text
0820,France,English,72,26,3,Text
0820,France,English,82,28,3,Text
0820,France,English,74,24,5,Text
0821,Brazil,Portuguese,221,54,23,Video
0821,Brazil,Portuguese,217,53,18,Video
0821,Brazil,Portuguese,228,59,19,Video
0821,Brazil,Portuguese,223,54,23,Video
0822,Japan,English,56,6,8,Text
0822,Japan,English,56,9,10,Text
0822,Japan,English,52,9,9,Text
0822,Japan,English,62,4,6,Text
0822,Japan,English,58,11,10,Text
0823,UK,French,47,7,9,Reel
0823,UK,French,44,9,8,Reel
0823,UK,French,56,5,10,Reel
0823,UK,French,57,8,6,Reel
0823,UK,French,58,11,6,Reel
0823,UK,French,56,13,6,Reel
0823,UK,French,61,13,6,Reel
0824,Japan,Japanese,26,-1,2,Text
0824,Japan,Japanese,31,6,5,Text
0824,Japan,Japanese,33,6,6,Text
0824,Japan,Japanese,24,6,6,Text
0824,Japan,Japanese,22,6,3,Text
0824,Japan,Japanese,35,3,7,Text
0824,Japan,Japanese,31,3,8,Text
0825,USA,Hindi,103,15,12,Image
0825,USA,Hindi,100,8,12,Image
0825,USA,Hindi,99,10,14,Image
0825,USA,Hindi,109,16,15,Image
0826,Italy,Hindi,221,51,38,Reel
0826,Italy,Hindi,210,51,42,Reel
0826,Italy,Hindi,220,58,41,Reel
0826,Italy,Hindi,228,51,41,Reel
0827,Italy,German,86,13,6,Image
0827,Italy,German,86,18,4,Image
0827,Italy,German,91,13,9,Image
0827,Italy,German,83,17,4,Image
0828,Brazil,English,202,54,18,Video
0828,Brazil,English,201,58,23,Video
0828,Brazil,English,198,59,19,Video
0828,Brazil,English,204,58,20,Video
0829,Germany,English,205,56,34,Video
0829,Germany,English,209,55,37,Video
0829,Germany,English,209,56,34,Video
0830,Brazil,Hindi,117,22,9,Image
0830,Brazil,Hindi,109,28,8,Image
0830,Brazil,Hindi,108,28,7,Image
0830,Brazil,Hindi,118,23,6,Image
0830,Brazil,Hindi,108,21,5,Image
0830,Brazil,Hindi,107,23,5,Image
0831,Australia,Japanese,98,28,16,Image
0831,Australia,Japanese,106,22,14,Image
0831,Australia,Japanese,102,28,12,Image
0831,Australia,Japanese,101,28,18,Image
0831,Australia,Japanese,89,22,15,Image
0831,Australia,Japanese,99,29,13,Image
0832,Australia,Spanish,156,49,26,Image
0832,Australia,Spanish,149,44,23,Image
0832,Australia,Spanish,163,49,28,Image
0833,Japan,French,338,62,24,Reel
0833,Japan,French,348,60,24,Reel
0833,Japan,French,342,62,26,Reel
0834,Japan,Spanish,167,41,18,Reel
0834,Japan,Spanish,181,43,21,Reel
0834,Japan,Spanish,179,40,19,Reel
0834,Japan,Spanish,175,40,17,Reel
0834,Japan,Spanish,176,35,20,Reel
0834,Japan,Spanish,174,44,21,Reel
0835,Brazil,German,89,7,7,Image
0835,Brazil,German,79,15,2,Image
0835,Brazil,German,73,7,8,Image
0835,Brazil,German,83,11,4,Image
0836,Japan,German,135,26,9,Reel
0836,Japan,German,129,20,8,Reel
0836,Japan,German,123,17,9,Reel
0836,Japan,German,132,22,4,Reel
0837,Brazil,English,175,28,27,Reel
0837,Brazil,English,164,33,26,Reel
0837,Brazil,English,162,28,29,Reel
0837,Brazil,English,180,31,24,Reel
0837,Brazil,English,164,37,29,Reel
0837,Brazil,English,170,34,29,Reel
0838,Italy,English,170,46,26,Reel
0838,Italy,English,152,44,25,Reel
0838,Italy,English,155,43,24,Reel
0838,Italy,English,167,51,24,Reel
0838,Italy,English,156,53,22,Reel
0838,Italy,English,167,52,22,Reel
0839,Italy,Portuguese,88,15,7,Video
0839,Italy,Portuguese,95,18,6,Video
0839,Italy,Portuguese,101,16,9,Video
0839,Italy,Portuguese,106,14,11,Video
0839,Italy,Portuguese,98,9,7,Video
0839,Italy,Portuguese,104,15,8,Video
0840,Japan,Hindi,81,15,9,Image
0840,Japan,Hindi,87,13,10,Image
0840,Japan,Hindi,76,10,8,Image
0840,Japan,Hindi,73,16,12,Image
0840,Japan,Hindi,84,9,9,Image
0840,Japan,Hindi,72,14,10,Image
0840,Japan,Hindi,85,11,12,Image
0841,Australia,Spanish,202,51,37,Reel
0841,Australia,Spanish,208,51,35,Reel
0841,Australia,Spanish,207,48,39,Reel
0842,UK,Japanese,58,17,7,Image
0842,UK,Japanese,42,7,7,Image
0842,UK,Japanese,56,7,5,Image
0842,UK,Japanese,42,8,2,Image
0842,UK,Japanese,49,12,2,Image
0843,Australia,Hindi,241,32,35,Video
0843,Australia,Hindi,235,37,39,Video
0843,Australia,Hindi,244,30,39,Video
0844,USA,Spanish,172,16,15,Video
0844,USA,Spanish,170,21,21,Video
0844,USA,Spanish,158,12,17,Video
0844,USA,Spanish,160,18,19,Video
0845,UK,English,125,22,18,Text
0845,UK,English,125,14,21,Text
0845,UK,English,116,20,19,Text
0845,UK,English,119,22,20,Text
0846,UK,Hindi,56,4,4,Text
0846,UK,Hindi,58,8,6,Text
0846,UK,Hindi,68,11,5,Text
0846,UK,Hindi,73,5,1,Text
0847,Canada,Japanese,54,7,4,Text
0847,Canada,Japanese,46,12,2,Text
0847,Canada,Japanese,61,11,2,Text
0847,Canada,Japanese,60,14,7,Text
0847,Canada,Japanese,46,10,5,Text
0848,Italy,French,64,18,6,Text
0848,Italy,French,71,19,5,Text
0848,Italy,French,77,14,2,Text
0848,Italy,French,75,10,6,Text
0848,Italy,French,65,10,3,Text
0848,Italy,French,65,10,4,Text
0849,Australia,Spanish,27,9,8,Text
0849,Australia,Spanish,27,2,8,Text
0849,Australia,Spanish,38,3,6,Text
0849,Australia,Spanish,28,0,8,Text
0849,Australia,Spanish,26,5,8,Text
0849,Australia,Spanish,34,8,6,Text
0849,Australia,Spanish,43,7,8,Text
0850,Germany,Japanese,67,11,8,Image
0850,Germany,Japanese,68,10,7,Image
0850,Germany,Japanese,61,12,5,Image
0850,Germany,Japanese,67,10,8,Image
0850,Germany,Japanese,72,6,9,Image
0850,Germany,Japanese,65,13,5,Image
0851,Japan,Hindi,223,55,36,Reel
0851,Japan,Hindi,238,58,36,Reel
0851,Japan,Hindi,240,57,39,Reel
0852,India,English,115,31,14,Image
0852,India,English,113,29,18,Image
0852,India,English,118,31,13,Image
0853,USA,Portuguese,95,23,15,Video
0853,USA,Portuguese,104,18,17,Video
0853,USA,Portuguese,103,24,13,Video
0853,USA,Portuguese,107,20,12,Video
0853,USA,Portuguese,109,21,14,Video
0853,USA,Portuguese,102,25,14,Video
0854,Canada,Hindi,115,15,8,Image
0854,Canada,Hindi,113,13,9,Image
0854,Canada,Hindi,109,12,5,Image
0854,Canada,Hindi,115,14,8,Image
0854,Canada,Hindi,105,11,8,Image
